episode: 0, score: 65.0, average score: 65.0, best score: -inf, epsilon: 0.98, steps: 2553
episode: 35, score: 65.0, average score: -10.7, best score: 65.00, epsilon: 0.35, steps: 65491
episode: 36, score: -230.0, average score: -16.6, best score: 65.00, epsilon: 0.34, steps: 66403
episode: 37, score: -35.0, average score: -17.1, best score: 65.00, epsilon: 0.32, steps: 67738
episode: 38, score: -185.0, average score: -21.4, best score: 65.00, epsilon: 0.31, steps: 69491
episode: 39, score: 85.0, average score: -18.8, best score: 65.00, epsilon: 0.29, steps: 71390
episode: 40, score: 40.0, average score: -17.3, best score: 65.00, epsilon: 0.27, steps: 73354
episode: 41, score: -105.0, average score: -19.4, best score: 65.00, epsilon: 0.25, steps: 75176
episode: 42, score: -45.0, average score: -20.0, best score: 65.00, epsilon: 0.23, steps: 77151
episode: 43, score: -35.0, average score: -20.3, best score: 65.00, epsilon: 0.21, steps: 79521
episode: 44, score: -90.0, average score: -21.9, best score: 65.00, epsilon: 0.19, steps: 81213
episode: 45, score: 15.0, average score: -21.1, best score: 65.00, epsilon: 0.17, steps: 83493
episode: 46, score: -170.0, average score: -24.3, best score: 65.00, epsilon: 0.15, steps: 85371
episode: 47, score: 0.0, average score: -23.8, best score: 65.00, epsilon: 0.13, steps: 87065
episode: 48, score: 20.0, average score: -22.9, best score: 65.00, epsilon: 0.11, steps: 89413
episode: 49, score: 0.0, average score: -22.4, best score: 65.00, epsilon: 0.10, steps: 91294
episode: 50, score: -110.0, average score: -24.1, best score: 65.00, epsilon: 0.10, steps: 93121
episode: 51, score: -35.0, average score: -24.3, best score: 65.00, epsilon: 0.10, steps: 95157
episode: 52, score: 85.0, average score: -22.3, best score: 65.00, epsilon: 0.10, steps: 97127
episode: 53, score: -180.0, average score: -25.2, best score: 65.00, epsilon: 0.10, steps: 98768
episode: 54, score: -155.0, average score: -27.5, best score: 65.00, epsilon: 0.10, steps: 100898
episode: 55, score: -140.0, average score: -29.6, best score: 65.00, epsilon: 0.10, steps: 102289
episode: 56, score: 160.0, average score: -26.2, best score: 65.00, epsilon: 0.10, steps: 104333
episode: 57, score: -155.0, average score: -28.4, best score: 65.00, epsilon: 0.10, steps: 105827
episode: 58, score: -55.0, average score: -28.9, best score: 65.00, epsilon: 0.10, steps: 107979
episode: 59, score: 10.0, average score: -28.2, best score: 65.00, epsilon: 0.10, steps: 109471
episode: 60, score: -60.0, average score: -28.8, best score: 65.00, epsilon: 0.10, steps: 111067
episode: 61, score: -75.0, average score: -29.5, best score: 65.00, epsilon: 0.10, steps: 112669
episode: 62, score: -75.0, average score: -30.2, best score: 65.00, epsilon: 0.10, steps: 114254
episode: 63, score: -155.0, average score: -32.2, best score: 65.00, epsilon: 0.10, steps: 115980
episode: 64, score: -100.0, average score: -33.2, best score: 65.00, epsilon: 0.10, steps: 118386
episode: 65, score: -205.0, average score: -35.8, best score: 65.00, epsilon: 0.10, steps: 119738
episode: 66, score: -5.0, average score: -35.4, best score: 65.00, epsilon: 0.10, steps: 121584
episode: 67, score: 300.0, average score: -30.4, best score: 65.00, epsilon: 0.10, steps: 125038
episode: 68, score: -115.0, average score: -31.7, best score: 65.00, epsilon: 0.10, steps: 126640
episode: 69, score: -225.0, average score: -34.4, best score: 65.00, epsilon: 0.10, steps: 127587
episode: 70, score: -155.0, average score: -36.1, best score: 65.00, epsilon: 0.10, steps: 130262
episode: 71, score: -85.0, average score: -36.8, best score: 65.00, epsilon: 0.10, steps: 132380
episode: 72, score: 135.0, average score: -34.5, best score: 65.00, epsilon: 0.10, steps: 134767
episode: 73, score: -50.0, average score: -34.7, best score: 65.00, epsilon: 0.10, steps: 136307
episode: 74, score: -155.0, average score: -36.3, best score: 65.00, epsilon: 0.10, steps: 137371
episode: 75, score: -105.0, average score: -37.2, best score: 65.00, epsilon: 0.10, steps: 139212
episode: 76, score: -85.0, average score: -37.8, best score: 65.00, epsilon: 0.10, steps: 140760
episode: 77, score: 15.0, average score: -37.1, best score: 65.00, epsilon: 0.10, steps: 142513
episode: 78, score: 100.0, average score: -35.4, best score: 65.00, epsilon: 0.10, steps: 144855
episode: 79, score: -65.0, average score: -35.8, best score: 65.00, epsilon: 0.10, steps: 146451
episode: 80, score: -30.0, average score: -35.7, best score: 65.00, epsilon: 0.10, steps: 148207
episode: 81, score: 55.0, average score: -34.6, best score: 65.00, epsilon: 0.10, steps: 150694
episode: 82, score: 40.0, average score: -33.7, best score: 65.00, epsilon: 0.10, steps: 152571
episode: 83, score: -215.0, average score: -35.8, best score: 65.00, epsilon: 0.10, steps: 153905
episode: 84, score: 150.0, average score: -33.6, best score: 65.00, epsilon: 0.10, steps: 157105
episode: 85, score: -5.0, average score: -33.3, best score: 65.00, epsilon: 0.10, steps: 159038
episode: 86, score: -190.0, average score: -35.1, best score: 65.00, epsilon: 0.10, steps: 160261
episode: 87, score: -110.0, average score: -36.0, best score: 65.00, epsilon: 0.10, steps: 161851
episode: 88, score: -185.0, average score: -37.6, best score: 65.00, epsilon: 0.10, steps: 163856
episode: 89, score: -190.0, average score: -39.3, best score: 65.00, epsilon: 0.10, steps: 165117
episode: 90, score: 55.0, average score: -38.3, best score: 65.00, epsilon: 0.10, steps: 167046
episode: 91, score: -100.0, average score: -39.0, best score: 65.00, epsilon: 0.10, steps: 169000
episode: 92, score: -165.0, average score: -40.3, best score: 65.00, epsilon: 0.10, steps: 170224
episode: 93, score: -130.0, average score: -41.3, best score: 65.00, epsilon: 0.10, steps: 172553
episode: 94, score: -165.0, average score: -42.6, best score: 65.00, epsilon: 0.10, steps: 174235
episode: 95, score: -25.0, average score: -42.4, best score: 65.00, epsilon: 0.10, steps: 176943
episode: 96, score: -25.0, average score: -42.2, best score: 65.00, epsilon: 0.10, steps: 178697
episode: 97, score: -80.0, average score: -42.6, best score: 65.00, epsilon: 0.10, steps: 180367
episode: 98, score: -80.0, average score: -43.0, best score: 65.00, epsilon: 0.10, steps: 182027
episode: 99, score: -20.0, average score: -42.8, best score: 65.00, epsilon: 0.10, steps: 183788
episode: 100, score: 5.0, average score: -43.4, best score: 65.00, epsilon: 0.10, steps: 185745
episode: 101, score: 45.0, average score: -41.5, best score: 65.00, epsilon: 0.10, steps: 187465
episode: 102, score: 115.0, average score: -39.0, best score: 65.00, epsilon: 0.10, steps: 189641
episode: 103, score: -125.0, average score: -39.5, best score: 65.00, epsilon: 0.10, steps: 191249
episode: 104, score: -130.0, average score: -42.6, best score: 65.00, epsilon: 0.10, steps: 192572
episode: 105, score: 0.0, average score: -42.1, best score: 65.00, epsilon: 0.10, steps: 194285
episode: 106, score: 115.0, average score: -41.0, best score: 65.00, epsilon: 0.10, steps: 196427
episode: 107, score: -145.0, average score: -43.2, best score: 65.00, epsilon: 0.10, steps: 197887
episode: 108, score: -45.0, average score: -44.1, best score: 65.00, epsilon: 0.10, steps: 199966
episode: 109, score: 145.0, average score: -41.5, best score: 65.00, epsilon: 0.10, steps: 202666
episode: 110, score: -190.0, average score: -43.2, best score: 65.00, epsilon: 0.10, steps: 204664
episode: 111, score: -20.0, average score: -42.9, best score: 65.00, epsilon: 0.10, steps: 206213
episode: 112, score: 70.0, average score: -43.2, best score: 65.00, epsilon: 0.10, steps: 208862
episode: 113, score: -20.0, average score: -44.1, best score: 65.00, epsilon: 0.10, steps: 210521
episode: 114, score: -25.0, average score: -43.9, best score: 65.00, epsilon: 0.10, steps: 211670
episode: 115, score: -150.0, average score: -45.1, best score: 65.00, epsilon: 0.10, steps: 213086
episode: 116, score: -10.0, average score: -45.9, best score: 65.00, epsilon: 0.10, steps: 215244
episode: 117, score: 85.0, average score: -45.5, best score: 65.00, epsilon: 0.10, steps: 217392
episode: 118, score: -165.0, average score: -46.2, best score: 65.00, epsilon: 0.10, steps: 219124
episode: 119, score: 80.0, average score: -43.8, best score: 65.00, epsilon: 0.10, steps: 221268
episode: 120, score: -150.0, average score: -46.1, best score: 65.00, epsilon: 0.10, steps: 222735
episode: 121, score: -15.0, average score: -45.8, best score: 65.00, epsilon: 0.10, steps: 225001
episode: 122, score: -70.0, average score: -46.2, best score: 65.00, epsilon: 0.10, steps: 226826
episode: 123, score: -105.0, average score: -46.6, best score: 65.00, epsilon: 0.10, steps: 228950
episode: 124, score: -75.0, average score: -47.9, best score: 65.00, epsilon: 0.10, steps: 230410
episode: 125, score: -155.0, average score: -48.9, best score: 65.00, epsilon: 0.10, steps: 232399
episode: 126, score: -285.0, average score: -51.8, best score: 65.00, epsilon: 0.10, steps: 233606
episode: 127, score: -65.0, average score: -50.6, best score: 65.00, epsilon: 0.10, steps: 235351
episode: 128, score: -15.0, average score: -49.4, best score: 65.00, epsilon: 0.10, steps: 237293
episode: 129, score: 35.0, average score: -49.6, best score: 65.00, epsilon: 0.10, steps: 239174
episode: 130, score: 15.0, average score: -49.7, best score: 65.00, epsilon: 0.10, steps: 241416
episode: 131, score: -90.0, average score: -52.6, best score: 65.00, epsilon: 0.10, steps: 243177
episode: 132, score: -150.0, average score: -53.3, best score: 65.00, epsilon: 0.10, steps: 245023
episode: 133, score: -185.0, average score: -54.5, best score: 65.00, epsilon: 0.10, steps: 246303
episode: 134, score: 60.0, average score: -54.4, best score: 65.00, epsilon: 0.10, steps: 248856
episode: 135, score: 225.0, average score: -52.8, best score: 65.00, epsilon: 0.10, steps: 250971
episode: 136, score: -60.0, average score: -51.1, best score: 65.00, epsilon: 0.10, steps: 252968
episode: 137, score: -100.0, average score: -51.8, best score: 65.00, epsilon: 0.10, steps: 254295
episode: 138, score: -45.0, average score: -50.4, best score: 65.00, epsilon: 0.10, steps: 255809
episode: 139, score: -60.0, average score: -51.8, best score: 65.00, epsilon: 0.10, steps: 257304
episode: 140, score: -70.0, average score: -52.9, best score: 65.00, epsilon: 0.10, steps: 258920
episode: 141, score: -100.0, average score: -52.9, best score: 65.00, epsilon: 0.10, steps: 260684
episode: 142, score: 10.0, average score: -52.3, best score: 65.00, epsilon: 0.10, steps: 262476
episode: 143, score: -125.0, average score: -53.2, best score: 65.00, epsilon: 0.10, steps: 263748
episode: 144, score: -200.0, average score: -54.3, best score: 65.00, epsilon: 0.10, steps: 265339
episode: 145, score: 5.0, average score: -54.4, best score: 65.00, epsilon: 0.10, steps: 267391
episode: 146, score: -235.0, average score: -55.0, best score: 65.00, epsilon: 0.10, steps: 268788
episode: 147, score: -240.0, average score: -57.5, best score: 65.00, epsilon: 0.10, steps: 270011
episode: 148, score: -180.0, average score: -59.5, best score: 65.00, epsilon: 0.10, steps: 271287
episode: 149, score: -120.0, average score: -60.6, best score: 65.00, epsilon: 0.10, steps: 272538
episode: 150, score: -25.0, average score: -59.8, best score: 65.00, epsilon: 0.10, steps: 274177
episode: 151, score: -105.0, average score: -60.5, best score: 65.00, epsilon: 0.10, steps: 276536
episode: 152, score: -95.0, average score: -62.3, best score: 65.00, epsilon: 0.10, steps: 277885
episode: 153, score: -55.0, average score: -61.0, best score: 65.00, epsilon: 0.10, steps: 280151
episode: 154, score: -250.0, average score: -62.0, best score: 65.00, epsilon: 0.10, steps: 281846
episode: 155, score: 125.0, average score: -59.4, best score: 65.00, epsilon: 0.10, steps: 284354
episode: 156, score: -135.0, average score: -62.3, best score: 65.00, epsilon: 0.10, steps: 285881
episode: 157, score: -125.0, average score: -62.0, best score: 65.00, epsilon: 0.10, steps: 287655
episode: 158, score: -105.0, average score: -62.5, best score: 65.00, epsilon: 0.10, steps: 289228
episode: 159, score: -170.0, average score: -64.3, best score: 65.00, epsilon: 0.10, steps: 290973
episode: 160, score: -65.0, average score: -64.3, best score: 65.00, epsilon: 0.10, steps: 293866
episode: 161, score: 50.0, average score: -63.1, best score: 65.00, epsilon: 0.10, steps: 295793
episode: 162, score: -30.0, average score: -62.6, best score: 65.00, epsilon: 0.10, steps: 297179
episode: 163, score: -230.0, average score: -63.4, best score: 65.00, epsilon: 0.10, steps: 298632
episode: 164, score: -90.0, average score: -63.3, best score: 65.00, epsilon: 0.10, steps: 300517
episode: 165, score: -90.0, average score: -62.1, best score: 65.00, epsilon: 0.10, steps: 303216
episode: 166, score: -160.0, average score: -63.7, best score: 65.00, epsilon: 0.10, steps: 304531
episode: 167, score: -175.0, average score: -68.5, best score: 65.00, epsilon: 0.10, steps: 306004
episode: 168, score: -185.0, average score: -69.2, best score: 65.00, epsilon: 0.10, steps: 307481
episode: 169, score: -165.0, average score: -68.5, best score: 65.00, epsilon: 0.10, steps: 309556
episode: 170, score: -60.0, average score: -67.6, best score: 65.00, epsilon: 0.10, steps: 311207
episode: 171, score: -110.0, average score: -67.8, best score: 65.00, epsilon: 0.10, steps: 313440
episode: 172, score: -155.0, average score: -70.8, best score: 65.00, epsilon: 0.10, steps: 314896
episode: 173, score: -225.0, average score: -72.5, best score: 65.00, epsilon: 0.10, steps: 316796
episode: 174, score: 175.0, average score: -69.2, best score: 65.00, epsilon: 0.10, steps: 319812
episode: 175, score: -180.0, average score: -70.0, best score: 65.00, epsilon: 0.10, steps: 321529
episode: 176, score: -125.0, average score: -70.3, best score: 65.00, epsilon: 0.10, steps: 323304
episode: 177, score: -40.0, average score: -70.9, best score: 65.00, epsilon: 0.10, steps: 326066
episode: 178, score: 0.0, average score: -71.9, best score: 65.00, epsilon: 0.10, steps: 328292
episode: 179, score: -235.0, average score: -73.6, best score: 65.00, epsilon: 0.10, steps: 330305
episode: 180, score: -115.0, average score: -74.5, best score: 65.00, epsilon: 0.10, steps: 332054
episode: 181, score: -40.0, average score: -75.4, best score: 65.00, epsilon: 0.10, steps: 334480
episode: 182, score: -215.0, average score: -78.0, best score: 65.00, epsilon: 0.10, steps: 335965
episode: 183, score: -135.0, average score: -77.2, best score: 65.00, epsilon: 0.10, steps: 337668
episode: 184, score: -45.0, average score: -79.1, best score: 65.00, epsilon: 0.10, steps: 339483
episode: 185, score: -80.0, average score: -79.8, best score: 65.00, epsilon: 0.10, steps: 341210
episode: 186, score: -90.0, average score: -78.8, best score: 65.00, epsilon: 0.10, steps: 342576
episode: 187, score: -135.0, average score: -79.1, best score: 65.00, epsilon: 0.10, steps: 344295
episode: 188, score: -110.0, average score: -78.3, best score: 65.00, epsilon: 0.10, steps: 345741
episode: 189, score: -180.0, average score: -78.2, best score: 65.00, epsilon: 0.10, steps: 347591
episode: 190, score: -40.0, average score: -79.2, best score: 65.00, epsilon: 0.10, steps: 349924
episode: 191, score: 5.0, average score: -78.2, best score: 65.00, epsilon: 0.10, steps: 351693
episode: 192, score: -190.0, average score: -78.4, best score: 65.00, epsilon: 0.10, steps: 353413
episode: 193, score: 125.0, average score: -75.8, best score: 65.00, epsilon: 0.10, steps: 355520
episode: 194, score: -170.0, average score: -75.9, best score: 65.00, epsilon: 0.10, steps: 357294
episode: 195, score: -70.0, average score: -76.3, best score: 65.00, epsilon: 0.10, steps: 358827
episode: 196, score: 20.0, average score: -75.9, best score: 65.00, epsilon: 0.10, steps: 360852
episode: 197, score: 35.0, average score: -74.8, best score: 65.00, epsilon: 0.10, steps: 363175
episode: 198, score: -15.0, average score: -74.1, best score: 65.00, epsilon: 0.10, steps: 364969
episode: 199, score: 55.0, average score: -73.3, best score: 65.00, epsilon: 0.10, steps: 367029
episode: 200, score: -25.0, average score: -73.7, best score: 65.00, epsilon: 0.10, steps: 368427
episode: 201, score: 0.0, average score: -74.1, best score: 65.00, epsilon: 0.10, steps: 370317
episode: 202, score: 120.0, average score: -74.0, best score: 65.00, epsilon: 0.10, steps: 372383
episode: 203, score: -140.0, average score: -74.2, best score: 65.00, epsilon: 0.10, steps: 374201
episode: 204, score: -80.0, average score: -73.7, best score: 65.00, epsilon: 0.10, steps: 376265
episode: 205, score: -200.0, average score: -75.7, best score: 65.00, epsilon: 0.10, steps: 378257
episode: 206, score: -30.0, average score: -77.2, best score: 65.00, epsilon: 0.10, steps: 379564
episode: 207, score: 10.0, average score: -75.6, best score: 65.00, epsilon: 0.10, steps: 381326
episode: 208, score: -185.0, average score: -77.0, best score: 65.00, epsilon: 0.10, steps: 382557
episode: 209, score: -130.0, average score: -79.8, best score: 65.00, epsilon: 0.10, steps: 384628
episode: 210, score: -125.0, average score: -79.1, best score: 65.00, epsilon: 0.10, steps: 386546
episode: 211, score: 60.0, average score: -78.3, best score: 65.00, epsilon: 0.10, steps: 388558
episode: 212, score: -5.0, average score: -79.0, best score: 65.00, epsilon: 0.10, steps: 390898
episode: 213, score: -40.0, average score: -79.2, best score: 65.00, epsilon: 0.10, steps: 392442
episode: 214, score: -185.0, average score: -80.8, best score: 65.00, epsilon: 0.10, steps: 393696
episode: 215, score: -35.0, average score: -79.7, best score: 65.00, epsilon: 0.10, steps: 395484
episode: 216, score: -275.0, average score: -82.3, best score: 65.00, epsilon: 0.10, steps: 396640
episode: 217, score: -190.0, average score: -85.1, best score: 65.00, epsilon: 0.10, steps: 398285
episode: 218, score: -170.0, average score: -85.2, best score: 65.00, epsilon: 0.10, steps: 399923
episode: 219, score: -70.0, average score: -86.7, best score: 65.00, epsilon: 0.10, steps: 402323
episode: 220, score: -170.0, average score: -86.8, best score: 65.00, epsilon: 0.10, steps: 403391
episode: 221, score: -65.0, average score: -87.3, best score: 65.00, epsilon: 0.10, steps: 405080
episode: 222, score: -50.0, average score: -87.2, best score: 65.00, epsilon: 0.10, steps: 406736
episode: 223, score: -265.0, average score: -88.8, best score: 65.00, epsilon: 0.10, steps: 408167
episode: 224, score: -35.0, average score: -88.3, best score: 65.00, epsilon: 0.10, steps: 410266
episode: 225, score: -160.0, average score: -88.4, best score: 65.00, epsilon: 0.10, steps: 411683
episode: 226, score: -85.0, average score: -86.4, best score: 65.00, epsilon: 0.10, steps: 414818
episode: 227, score: -195.0, average score: -87.7, best score: 65.00, epsilon: 0.10, steps: 416284
episode: 228, score: -210.0, average score: -89.7, best score: 65.00, epsilon: 0.10, steps: 418041
episode: 229, score: -80.0, average score: -90.8, best score: 65.00, epsilon: 0.10, steps: 419653
episode: 230, score: -145.0, average score: -92.4, best score: 65.00, epsilon: 0.10, steps: 421083
episode: 231, score: -60.0, average score: -92.1, best score: 65.00, epsilon: 0.10, steps: 422477
episode: 232, score: -70.0, average score: -91.3, best score: 65.00, epsilon: 0.10, steps: 424000
episode: 233, score: -75.0, average score: -90.2, best score: 65.00, epsilon: 0.10, steps: 425742
episode: 234, score: -230.0, average score: -93.1, best score: 65.00, epsilon: 0.10, steps: 427617
episode: 235, score: -120.0, average score: -96.5, best score: 65.00, epsilon: 0.10, steps: 429299
episode: 236, score: -180.0, average score: -97.8, best score: 65.00, epsilon: 0.10, steps: 430968
episode: 237, score: -100.0, average score: -97.8, best score: 65.00, epsilon: 0.10, steps: 432555
episode: 238, score: -75.0, average score: -98.0, best score: 65.00, epsilon: 0.10, steps: 434101
episode: 239, score: -20.0, average score: -97.7, best score: 65.00, epsilon: 0.10, steps: 436045
episode: 240, score: 15.0, average score: -96.8, best score: 65.00, epsilon: 0.10, steps: 437769
episode: 241, score: -105.0, average score: -96.8, best score: 65.00, epsilon: 0.10, steps: 439230
episode: 242, score: -105.0, average score: -98.0, best score: 65.00, epsilon: 0.10, steps: 440927
episode: 243, score: 35.0, average score: -96.4, best score: 65.00, epsilon: 0.10, steps: 442944
episode: 244, score: -125.0, average score: -95.7, best score: 65.00, epsilon: 0.10, steps: 444416
episode: 245, score: 270.0, average score: -93.0, best score: 65.00, epsilon: 0.10, steps: 447198
episode: 246, score: 215.0, average score: -88.5, best score: 65.00, epsilon: 0.10, steps: 449222
episode: 247, score: -160.0, average score: -87.7, best score: 65.00, epsilon: 0.10, steps: 450529
episode: 248, score: -75.0, average score: -86.7, best score: 65.00, epsilon: 0.10, steps: 453143
episode: 249, score: -90.0, average score: -86.3, best score: 65.00, epsilon: 0.10, steps: 455302
episode: 250, score: -70.0, average score: -86.8, best score: 65.00, epsilon: 0.10, steps: 457169
episode: 251, score: 15.0, average score: -85.6, best score: 65.00, epsilon: 0.10, steps: 459487
episode: 252, score: -75.0, average score: -85.4, best score: 65.00, epsilon: 0.10, steps: 461379
episode: 253, score: -105.0, average score: -85.9, best score: 65.00, epsilon: 0.10, steps: 462636
episode: 254, score: 110.0, average score: -82.3, best score: 65.00, epsilon: 0.10, steps: 464349
episode: 255, score: 230.0, average score: -81.2, best score: 65.00, epsilon: 0.10, steps: 466735
episode: 256, score: 160.0, average score: -78.3, best score: 65.00, epsilon: 0.10, steps: 468720
episode: 257, score: -130.0, average score: -78.3, best score: 65.00, epsilon: 0.10, steps: 470265
episode: 258, score: -155.0, average score: -78.8, best score: 65.00, epsilon: 0.10, steps: 471822
episode: 259, score: 55.0, average score: -76.6, best score: 65.00, epsilon: 0.10, steps: 473928
episode: 260, score: -60.0, average score: -76.5, best score: 65.00, epsilon: 0.10, steps: 475979
episode: 261, score: 20.0, average score: -76.8, best score: 65.00, epsilon: 0.10, steps: 477928
episode: 262, score: 75.0, average score: -75.8, best score: 65.00, epsilon: 0.10, steps: 480194
episode: 263, score: 20.0, average score: -73.3, best score: 65.00, epsilon: 0.10, steps: 482442
episode: 264, score: -25.0, average score: -72.7, best score: 65.00, epsilon: 0.10, steps: 484276
episode: 265, score: -170.0, average score: -73.5, best score: 65.00, epsilon: 0.10, steps: 486180
episode: 266, score: -155.0, average score: -73.4, best score: 65.00, epsilon: 0.10, steps: 487484
episode: 267, score: -175.0, average score: -73.4, best score: 65.00, epsilon: 0.10, steps: 488925
episode: 268, score: -125.0, average score: -72.8, best score: 65.00, epsilon: 0.10, steps: 490423
episode: 269, score: -180.0, average score: -73.0, best score: 65.00, epsilon: 0.10, steps: 492208
episode: 270, score: -85.0, average score: -73.2, best score: 65.00, epsilon: 0.10, steps: 494809
episode: 271, score: -10.0, average score: -72.2, best score: 65.00, epsilon: 0.10, steps: 497283
episode: 272, score: 5.0, average score: -70.6, best score: 65.00, epsilon: 0.10, steps: 499346
episode: 273, score: 95.0, average score: -67.4, best score: 65.00, epsilon: 0.10, steps: 501345
episode: 274, score: 230.0, average score: -66.8, best score: 65.00, epsilon: 0.10, steps: 504355
episode: 275, score: -35.0, average score: -65.4, best score: 65.00, epsilon: 0.10, steps: 505963
episode: 276, score: -140.0, average score: -65.5, best score: 65.00, epsilon: 0.10, steps: 507700
episode: 277, score: -80.0, average score: -66.0, best score: 65.00, epsilon: 0.10, steps: 509230
episode: 278, score: -50.0, average score: -66.5, best score: 65.00, epsilon: 0.10, steps: 510910
episode: 279, score: -235.0, average score: -66.5, best score: 65.00, epsilon: 0.10, steps: 512411
episode: 280, score: -150.0, average score: -66.8, best score: 65.00, epsilon: 0.10, steps: 513983
episode: 281, score: -130.0, average score: -67.7, best score: 65.00, epsilon: 0.10, steps: 515635
episode: 282, score: 5.0, average score: -65.5, best score: 65.00, epsilon: 0.10, steps: 517273
episode: 283, score: -290.0, average score: -67.0, best score: 65.00, epsilon: 0.10, steps: 518467
episode: 284, score: -145.0, average score: -68.0, best score: 65.00, epsilon: 0.10, steps: 520191
episode: 285, score: -130.0, average score: -68.5, best score: 65.00, epsilon: 0.10, steps: 521635
episode: 286, score: -85.0, average score: -68.5, best score: 65.00, epsilon: 0.10, steps: 523245
episode: 287, score: -225.0, average score: -69.4, best score: 65.00, epsilon: 0.10, steps: 524878
episode: 288, score: -125.0, average score: -69.5, best score: 65.00, epsilon: 0.10, steps: 526172
episode: 289, score: -120.0, average score: -69.0, best score: 65.00, epsilon: 0.10, steps: 527881
episode: 290, score: -235.0, average score: -70.9, best score: 65.00, epsilon: 0.10, steps: 529097
episode: 291, score: 55.0, average score: -70.4, best score: 65.00, epsilon: 0.10, steps: 530620
episode: 292, score: -15.0, average score: -68.7, best score: 65.00, epsilon: 0.10, steps: 532851
episode: 293, score: -40.0, average score: -70.3, best score: 65.00, epsilon: 0.10, steps: 534673
episode: 294, score: 25.0, average score: -68.3, best score: 65.00, epsilon: 0.10, steps: 536598
episode: 295, score: -140.0, average score: -69.0, best score: 65.00, epsilon: 0.10, steps: 537977
episode: 296, score: 80.0, average score: -68.5, best score: 65.00, epsilon: 0.10, steps: 539834
episode: 297, score: -120.0, average score: -70.0, best score: 65.00, epsilon: 0.10, steps: 541672
episode: 298, score: -195.0, average score: -71.8, best score: 65.00, epsilon: 0.10, steps: 543162
episode: 299, score: -125.0, average score: -73.6, best score: 65.00, epsilon: 0.10, steps: 544233
episode: 300, score: -70.0, average score: -74.0, best score: 65.00, epsilon: 0.10, steps: 545944
episode: 301, score: -155.0, average score: -75.6, best score: 65.00, epsilon: 0.10, steps: 547643
episode: 302, score: -55.0, average score: -77.3, best score: 65.00, epsilon: 0.10, steps: 550452
